# Instrument-source: 'FullInstrument_v4_elastic_resolution.instr'
# Date: Wed Nov 10 12 02 2021
# Ncount: 10000000
# Numpoints: 146
# Param: pds_dist = 0.05
# type: multiarray_1d(146)
# title: Scan of pds_dist
# xlabel: 'pds_dist'
# ylabel: 'Intensity'
# xvars: pds_dist
# yvars: (Vir_SlitMonitor_I,Vir_SlitMonitor_ERR) (SlitMonitor_I,SlitMonitor_ERR) (BackEndMonitor_I,BackEndMonitor_ERR) (psd_tube1_1_1_I,psd_tube1_1_1_ERR) (psd_tube1_1_2_I,psd_tube1_1_2_ERR) (psd_tube1_1_3_I,psd_tube1_1_3_ERR) (psd_tube1_1_4_I,psd_tube1_1_4_ERR) (psd_tube1_1_5_I,psd_tube1_1_5_ERR) (psd_tube1_1_6_I,psd_tube1_1_6_ERR) (psd_tube1_1_7_I,psd_tube1_1_7_ERR) (psd_tube1_2_1_I,psd_tube1_2_1_ERR) (psd_tube1_2_2_I,psd_tube1_2_2_ERR) (psd_tube1_2_3_I,psd_tube1_2_3_ERR) (psd_tube1_2_4_I,psd_tube1_2_4_ERR) (psd_tube1_2_5_I,psd_tube1_2_5_ERR) (psd_tube1_2_6_I,psd_tube1_2_6_ERR)
# xlimits: 0.05 1.5
# filename: mccode.dat
# variables: pds_dist Vir_SlitMonitor_I Vir_SlitMonitor_ERR SlitMonitor_I SlitMonitor_ERR BackEndMonitor_I BackEndMonitor_ERR psd_tube1_1_1_I psd_tube1_1_1_ERR psd_tube1_1_2_I psd_tube1_1_2_ERR psd_tube1_1_3_I psd_tube1_1_3_ERR psd_tube1_1_4_I psd_tube1_1_4_ERR psd_tube1_1_5_I psd_tube1_1_5_ERR psd_tube1_1_6_I psd_tube1_1_6_ERR psd_tube1_1_7_I psd_tube1_1_7_ERR psd_tube1_2_1_I psd_tube1_2_1_ERR psd_tube1_2_2_I psd_tube1_2_2_ERR psd_tube1_2_3_I psd_tube1_2_3_ERR psd_tube1_2_4_I psd_tube1_2_4_ERR psd_tube1_2_5_I psd_tube1_2_5_ERR psd_tube1_2_6_I psd_tube1_2_6_ERR
0.39 4.79869E+8 296472 9.08816E+6 40693.1 8.16064E+6 3757.19 2986.54 224.036 2883.24 221.199 3102.84 228.74 3315.47 237.35 3568.65 246.884 2903.77 219.402 3518.27 245.449 2530.18 208.752 2421.23 205.409 2833.22 219.822 2394.39 201.823 2579.25 208.141 2984.91 226.261
0.40 4.79347E+8 296307 9.05866E+6 40601.9 8.1242E+6 3743.91 3205.33 233.567 3248.37 231.743 3253.7 234.394 2874.23 218.068 3001.1 225.698 3003.5 225.697 3636.53 249.872 2547.06 205.428 2536.88 205.592 2482.21 205.247 2488.48 205.091 2686.81 212.822 2735.84 217.856
0.41 4.79848E+8 296477 9.06468E+6 40614.7 8.11303E+6 3742.09 2711.32 214.321 3025.87 226.442 2866.13 219.783 3302.7 234.986 3174.52 233.105 3343.32 240.948 2906.63 224.053 2331.09 198.858 3006.65 228.53 2668.84 214.987 2755.4 216.323 2603.43 212.465 2422.62 201.984
0.42 4.79589E+8 296359 9.03666E+6 40552.5 8.11434E+6 3742.25 2704.24 214.887 3299.66 236.069 2966.04 224.609 2601.02 208.623 3051.94 227.464 3795.33 253.425 3397.72 239.332 2463.58 203.774 2801.51 217.094 2696.22 214.172 2755.56 214.588 2934.32 222.526 2754.87 215.118
0.43 4.79567E+8 296394 9.13612E+6 40792.2 8.18418E+6 3760.94 2745.2 216.392 2670.43 211.287 3122.02 230.008 3018.84 225.082 2943.37 223.433 3312.62 237.923 3409.55 240.577 2650.66 214.397 2405.2 202.19 2829.85 220.684 2701.18 215.363 2575.1 209.208 2794.36 218.007
0.44 4.79554E+8 296357 9.01869E+6 40525.7 8.08819E+6 3738.32 2697.2 211.738 2558.63 207.545 2849.07 220.947 3024.08 226.938 3536.35 248.249 3501.35 243.43 3465.64 242.891 2765.07 217.527 2153.47 191.634 2689.83 212.64 2528.4 210.993 2483.12 204.777 2505.51 205.506
0.45 4.79209E+8 296250 9.00035E+6 40470.9 8.07733E+6 3734.89 2771.78 217.667 3148.52 233.368 3471.83 245.648 3057.49 227.126 2941.25 221.947 3206.08 232.008 3301.81 236.649 2335.71 201.92 2301.56 198.618 2519 207.117 2722.65 214.927 2531.62 206.436 2763.69 215.798
0.46 4.79708E+8 296403 9.02807E+6 40526.7 8.09438E+6 3737.91 3156.36 231.217 3034.19 225.416 2947.83 225.114 3087.35 229.052 2832.05 222.354 2987.34 224.424 3556.6 245.186 2655.98 211.858 2821.19 219.743 2938.9 225.433 2699.12 213.107 2662.68 213.31 2690.9 213.654
0.47 4.79234E+8 296296 8.99631E+6 40474.8 8.0819E+6 3737.29 2864.4 224.741 2560.38 205.53 3320.8 236.713 3413.39 240.777 3127.81 229.099 3533.94 242.646 3713.85 252.853 2305.36 197.931 2740.34 214.45 2401.45 201.567 2855.33 218.654 2843.14 219.336 2833.04 219.952
0.48 4.79604E+8 296375 9.04575E+6 40590.9 8.11652E+6 3745.42 2996.76 224.98 3083.56 230.554 2999.89 224.279 3296.08 238.725 3533.83 247.05 3191.94 233.061 2896.82 222.081 2461.2 204.506 2795.09 214.94 2477.18 207.36 2737.01 214.178 2520.76 206.165 2821.86 219.145
